0
52
0
17
95
19
77
0
0
0
7
0
0
148
28
179
121
58
168
60
173
167
0
19
0
29
0
42
253
0
0
0
0
0
64
0
493
70
93
0
120
0
0
61
0
31
0
0
0
0
43
0
34
0
0
0
0
29
71
17
54
36
150
31
0
0
74
85
0
106
0
58
47
10
0
0
0
0
73
14
0
0
43
57
91
135
0
19
85
131
0
40
0
0
150
0
135
0
102
123
38
154
0
0
0
0
0
151
49
0
0
12
31
0
123
64
47
0
7
7
152
0
113
0
0
57
7
68
0
0
0
0
97
0
201
29
195
0
91
24
0
0
0
266
28
0
0
129
222
31
0
57
20
118
0
71
31
46
60
0
0
0
0
0
67
0
95
0
108
0
34
0
293
31
49
44
0
55
10
7
0
69
51
24
0
14
0
101
0
0
197
51
34
53
0
0
74
0
0
0
0
98
0
0
0
31
52
52
35
0
0
31
0
0
167
0
47
159
104
0
47
46
0
26
48
273
33
0
0
0
74
28
24
0
7
28
10
0
0
31
0
85
0
0
72
0
41
195
0
97
51
0
0
0
0
0
61
0
0
0
38
55
70
0
0
38
0
0
10
14
0
0
0
33
61
114
132
0
0
53
61
156
0
52
33
0
44
63
88
0
28
181
66
0
0
67
0
390
0
66
56
0
17
40
120
0
0
0
66
0
7
0
38
10
0
24
0
45
143
173
0
0
0
7
132
0
0
17
0
14
0
0
69
0
0
0
21
70
0
0
471
74
0
0
0
45
0
55
371
75
0
0
0
83
123
0
113
7
179
39
251
0
55
0
293
66
0
0
0
210
0
0
247
0
0
42
14
0
110
0
0
7
76
0
0
7
47
122
0
56
54
129
0
28
36
46
20
0
41
0
100
41
0
64
0
0
0
42
256
150
0
0
31
0
0
48
0
0
0
42
28
0
0
14
0
81
313
43
164
42
49
28
26
0
118
0
0
284
0
67
21
0
117
26
47
126
0
82
0
0
0
0
68
0
0
124
0
7
0
19
0
0
0
57
0
135
34
0
43
44
0
0
81
14
45
0
0
124
24
0
7
102
0
61
58
41
366
91
181
39
0
165
0
0
7
247
57
21
0
47
0
0
0
14
29
0
0
0
7
121
0
0
102
33
0
7
78
86
0
115
24
45
21
169
80
24
75
0
71
92
0
0
71
84
92
29
37
0
101
57
24
0
0
31
17
7
244
0
0
89
0
50
0
0
21
29
0
0
17
0
0
0
0
0
0
0
43
0
76
99
0
0
0
31
28
0
48
0
35
164
0
0
10
72
73
26
17
0
24
198
139
48
29
135
92
0
0
24
0
96
0
0
28
14
0
54
510
0
50
37
0
0
101
0
10
0
0
169
94
24
38
0
98
82
128
0
0
0
0
28
7
22
0
14
31
145
576
0
38
40
51
46
15
0
0
0
28
120
0
7
0
0
238
24
421
0
0
66
0
0
103
95
0
0
474
0
389
112
0
0
0
38
106
0
0
167
0
0
78
141
21
0
0
0
92
35
149
42
0
0
0
157
0
0
38
0
0
0
144
86
0
0
0
24
0
27
17
64
0
0
182
0
133
0
93
0
0
117
39
136
53
40
7
161
0
0
21
121
152
0
0
281
0
185
0
0
0
95
0
0
0
14
209
95
31
174
35
0
0
0
160
0
0
0
0
0
15
0
0
35
0
185
0
49
69
71
0
0
268
31
0
76
185
74
0
21
86
78
315
0
132
31
81
0
63
53
85
101
0
0
66
0
39
0
100
209
61
21
0
74
0
27
0
38
0
0
37
50
21
47
66
0
21
0
132
0
31
34
54
27
0
41
44
74
0
0
31
0
0
0
45
87
43
0
0
52
138
0
84
14
0
22
0
73
0
56
0
0
27
0
55
27
159
0
24
0
49
0
61
42
77
56
0
0
31
0
101
0
31
31
0
10
96
0
0
166
115
0
0
105
236
237
59
0
0
162
137
14
85
0
